0,1,2
5,20,0.0024563702200921947
5,21,0.01893706786294371
5,23,0.01490445371601457
5,29,0.032364513646601555
5,30,0.053508693732249306
5,36,0.1249971204961243
5,37,0.03832510571696872
5,38,0.005389730945947947
5,39,0.019404057434022622
5,40,0.006395814286609318
5,48,0.6094640340124631
5,50,0.010922477900278444
5,53,0.03932359230569462
5,54,0.01732198956095516
5,58,0.03139636581799167
5,74,0.019537015659152515
5,85,0.06291623939249326
5,86,0.005479654201726854
5,87,0.05237555756612656
5,117,0.0023297352948817443
5,122,0.019537015659152515
5,141,0.0014811195631148234
5,142,0.002032117005843943
5,143,0.009423077121900037
5,151,0.030562263800013194
5,155,0.006463019559730384
6,8,0.0019617500611860475
6,11,0.0015258701578647652
6,18,0.11887541847067927
6,29,0.13917501790395057
6,36,0.03215798201770722
6,38,0.0019104435606712242
6,40,0.04322525296085395
6,45,0.08484798399587977
6,48,0.003624420397881703
6,50,0.00787227721775997
6,53,0.00784432511714637
6,58,0.001268249908980972
6,68,0.04806730110390404
6,73,0.0037140197934317463
6,85,0.001949843743771717
6,86,0.0023423672158901605
6,101,0.0015180347662022977
6,117,0.054586812979893595
6,118,0.007485954218185485
6,142,0.05029222454236202
7,9,0.34640601684574057
7,12,0.2410006770301865
7,13,0.032023464346900656
7,14,0.04315908375496037
7,16,0.03514142389319767
7,25,0.10599286766579691
7,26,0.00401642542513753
7,32,0.00324480985461673
7,33,0.003548185028653437
7,34,0.149580752689863
7,46,0.02619476313739757
7,55,0.006178948799919216
7,62,0.27970591785990134
7,65,0.001393502094091826
7,70,0.07652157427257295
7,76,0.02303755037998149
7,77,0.009544174690848783
7,78,0.012357189528768494
7,80,0.0015017119882282427
7,82,0.09684404817838864
7,83,0.10547801402529225
7,101,0.0019815027481636153
7,102,0.0011069401845263292
7,111,0.0011962659238615048
7,112,0.0031833231438148112
7,125,0.05832445555289056
7,152,0.0016771749192183725
7,153,0.0072656261119202785
7,154,0.009871584303756946
8,29,0.004740273869895925
8,30,0.0019367593011399068
8,36,0.011065652263977396
8,39,0.009750376840044235
8,41,0.005834031928341183
8,42,0.001109233993950544
8,48,0.0037254154754031822
8,54,0.04792533840589434
8,60,0.0012558477497386397
8,68,0.007695832605786534
8,113,0.004503712644822108
8,115,0.0012526001187699804
8,124,0.020420563585235314
8,141,0.03448139442609756
9,12,0.17788285686364064
9,13,0.011173600324661291
9,14,0.0951522222069982
9,16,0.012484568536190005
9,25,0.08196849340831543
9,26,0.00510060213882071
9,32,0.001356036217767313
9,33,0.0022652596959614303
9,34,0.09070461782281027
9,46,0.012416745943651171
9,47,0.0016656245728881895
9,55,0.0036378798893118053
9,62,0.14388773029097138
9,70,0.078008367611459
9,76,0.011849387185852576
9,77,0.0033349671376293414
9,78,0.0053867030169371406
9,80,0.002322512471323162
9,82,0.15149784446819534
9,83,0.1391572461707335
9,101,0.0034409527964871928
9,102,0.0031923786516944927
9,112,0.001570473070678448
9,125,0.026918048233925667
9,152,0.001273179880245503
9,153,0.0205560238690206
9,154,0.013258940859446969
10,13,0.004952629269767464
10,16,0.0024092995175910305
10,22,0.017992715308588123
10,28,0.030162410088510085
10,32,0.0016333014925970781
10,35,0.015679660221956777
10,41,0.0012557524138110232
10,42,0.002048138757712298
10,55,0.005019576536898701
10,59,0.002776631531873934
10,63,0.050105863559727036
10,65,0.003246706984619545
10,69,0.02342373788643637
10,71,0.009192305672332287
10,77,0.00822043031347783
10,98,0.0013788519640337683
10,111,0.053335198291937586
10,114,0.03238173995470997
10,116,0.006454262667814782
10,119,0.16543385467791305
10,152,0.0023480359251573614
11,15,0.036430351389918694
11,17,0.00234793675173902
11,20,0.14189767602770814
11,21,0.011085140287526862
11,23,0.004622554535959589
11,29,0.005407090258496997
11,30,0.008363695549106325
11,36,0.006696911339348879
11,37,0.022063474992129607
11,38,0.23527102434607897
11,40,0.021646701987059338
11,47,0.011340077953326696
11,48,0.027021974418710723
11,50,0.13854761257313455
11,51,0.0018322973098835462
11,53,0.18736159462668314
11,58,0.4422115674022121
11,61,0.0020166374577805807
11,74,0.010807325671364958
11,85,0.2589611592504631
11,86,0.21005620855094911
11,87,0.031551411616095634
11,102,0.005091720058752453
11,117,0.007727065622559395
11,118,0.0013884134844000613
11,122,0.010807325671364958
11,131,0.0036965770958237625
11,142,0.007181294992660874
11,143,0.048821507590408486
11,151,0.014613938179212681
11,155,0.1422016029436338
12,13,0.027478668893532496
12,14,0.017041065121989725
12,16,0.018735425590856468
12,17,0.0015980883490445835
12,25,0.02555279907187114
12,26,0.0010412073946381483
12,32,0.0012360426702026372
12,34,0.03677210405909055
12,35,0.001169186740903349
12,46,0.007865026941311509
12,55,0.020444828756376255
12,62,0.5483506405540436
12,70,0.30458277847454357
12,76,0.006482170310954391
12,77,0.0063157460476492965
12,78,0.004208311154229906
12,80,0.0053780559994260815
12,82,0.028993300434545222
12,83,0.3214709069000614
12,102,0.0011371204513999289
12,111,0.0010276436311297283
12,119,0.0015198199560243905
12,125,0.017336406079991935
12,152,0.0065692861223437095
12,153,0.008462339277482021
12,154,0.0370254124067403
13,14,0.0017147330388851397
13,16,0.3022503982598892
13,19,0.0028095860487599568
13,25,0.014623553681276887
13,28,0.00226986786670205
13,32,0.021702966381042237
13,33,0.0038430728108683645
13,34,0.02619520991146598
13,35,0.0020738537478986276
13,46,0.0381583708744899
13,55,0.01674788076582167
13,62,0.049572555637478435
13,65,0.014879730208304087
13,70,0.012269806362595545
13,76,0.025779298390848675
13,77,0.21418878294642016
13,78,0.04079219466126655
13,82,0.004939026241191891
13,83,0.009169544080647943
13,111,0.035795280376638365
13,112,0.009573110682105132
13,116,0.0019043646644341398
13,119,0.016088231204130974
13,125,0.053102051622739815
13,152,0.00283395109624192
13,154,0.0019541180882269994
14,15,0.0010089956986263208
14,16,0.0028762489750731933
14,25,0.07328950108423032
14,26,0.03152436825258234
14,33,0.003878774951959278
14,34,0.048700867929848436
14,46,0.0075728797436587034
14,47,0.003913568381860041
14,62,0.014001678134662233
14,70,0.008886811901758258
14,73,0.0010475730545398134
14,76,0.00897072561184218
14,78,0.0029933870078496273
14,82,0.3188862217571622
14,83,0.017755165272654267
14,101,0.0332388468821989
14,102,0.010524202081482218
14,112,0.0014737211996337842
14,118,0.0077827759116077064
14,125,0.012921824883447069
14,153,0.03431004684012825
14,154,0.0024045957042210155
15,17,0.019366129975748676
15,20,0.25643617486461046
15,21,0.001040515171640941
15,37,0.001563012060221291
15,38,0.09872542527895943
15,40,0.006454457456176847
15,47,0.25671764790445784
15,50,0.026651613265717945
15,51,0.0014340085540553323
15,53,0.011451451530678104
15,58,0.018224131143488757
15,61,0.0034859708785019193
15,80,0.006470474559291444
15,85,0.009578996757640491
15,86,0.08769045646533649
15,87,0.001956211249902042
15,102,0.08578718713726599
15,117,0.004139384365150873
15,118,0.003886733287893147
15,131,0.004659310809545131
15,142,0.004237535849854784
15,143,0.008467814601785837
15,151,0.0011173347892840415
15,153,0.02336037542284501
15,154,0.002226005941164636
15,155,0.03765117629677585
16,19,0.007185784620960445
16,25,0.032514759899360916
16,26,0.0017063601389293713
16,32,0.05738721509405296
16,33,0.012706601834954654
16,34,0.05563960897118687
16,46,0.1238847662729013
16,55,0.005245750445087173
16,62,0.03389777880474992
16,65,0.031736538582371396
16,70,0.006783230564213882
16,76,0.08326749964667907
16,77,0.2538784845853962
16,78,0.13196052049644172
16,82,0.008872878194954463
16,83,0.006026440985571482
16,111,0.02883295717134846
16,112,0.029670256486793462
16,116,0.002908189984982926
16,119,0.006010896330810879
16,125,0.1525117615144961
17,20,0.009291802920267045
17,21,0.001125741986931214
17,31,0.012383164259576874
17,35,0.0011115809061267433
17,38,0.0028806966627496376
17,47,0.012734237932180882
17,51,0.01735113548811877
17,55,0.002107639575086534
17,58,0.0018393730076891874
17,59,0.0035738871380385944
17,61,0.06723605138212069
17,70,0.004959989120738111
17,74,0.0010646541720215985
17,80,0.24268886588934802
17,83,0.004599851105941211
17,86,0.0023801359176591113
17,98,0.0017472011652257774
17,102,0.005154301822031866
17,110,0.0011330660602694722
17,122,0.0010646541720215985
17,131,0.053392821394935876
17,132,0.008269321913186902
17,133,0.03026335660338048
17,143,0.0064229496656961396
17,152,0.007540079200973952
17,153,0.008337069788015666
17,154,0.03858161634927459
17,155,0.01093403621623092
18,26,0.004068508940456317
18,29,0.0185219362628757
18,36,0.004087271214350815
18,38,0.0013620179093090366
18,40,0.030321614337156123
18,45,0.547051382955631
18,50,0.004572679830285305
18,53,0.0026755591682346854
18,57,0.0019522446258071254
18,68,0.021865213990109517
18,73,0.017059370808330532
18,86,0.0016995783509360682
18,101,0.012661038253355983
18,102,0.0010850310710748617
18,117,0.07622706885630907
18,118,0.03933939933490788
18,142,0.07821333514810007
19,25,0.0022789009380069863
19,26,0.0021829521469639273
19,32,0.12515014750508904
19,33,0.05229599420245288
19,34,0.002453527718708521
19,42,0.007049239572940624
19,46,0.018217855790175767
19,57,0.03400688591260545
19,60,0.01967659384626509
19,63,0.0011614010269510684
19,65,0.16159602273102724
19,69,0.0011829304731474494
19,73,0.004300746609100496
19,76,0.019002355204576066
19,77,0.011218152769792834
19,78,0.03876261987633695
19,111,0.00970194208020234
19,112,0.14230201850196567
19,116,0.06348212631814114
19,124,0.0012549692542263725
19,125,0.008261153674595647
20,21,0.002975797381461312
20,23,0.0011849319154183366
20,29,0.0013167794774306212
20,30,0.0015985235363726198
20,36,0.0011669167295317152
20,37,0.004967719338489689
20,38,0.30934645836396696
20,40,0.01324589563923888
20,47,0.07529448808840002
20,48,0.0038370097302763747
20,50,0.07405598172914168
20,51,0.001810711723821442
20,53,0.04030332001224273
20,58,0.06987278646394277
20,61,0.003253413073821394
20,74,0.0028615002365280934
20,80,0.002580244481755309
20,85,0.037202104116512945
20,86,0.2558095902789645
20,87,0.00651505610514746
20,102,0.029474301849378208
20,117,0.00652273690983494
20,118,0.0029367951191027254
20,122,0.0028615002365280934
20,131,0.005090299725452323
20,142,0.006419900650006822
20,143,0.021545103879828754
20,151,0.0034378483401259776
20,153,0.006249171990781717
20,155,0.09932509992433634
21,23,0.39759605471593834
21,30,0.25467502069868214
21,31,0.012055439202706452
21,36,0.002368267133517384
21,37,0.43530220929198027
21,38,0.0027497797755928963
21,39,0.03423351740634467
21,48,0.025876096795249593
21,50,0.0018627082677588349
21,51,0.022396157672061486
21,53,0.005200760038406319
21,54,0.00783880758684749
21,58,0.02371861741881739
21,61,0.008203805720151728
21,74,0.945269362164451
21,85,0.026099476640877164
21,86,0.002373940477183017
21,87,0.28409996838231477
21,98,0.0028551238857562203
21,110,0.009811511379365737
21,113,0.0020498303567136264
21,115,0.002969594344219236
21,122,0.945269362164451
21,131,0.014935576936480299
21,132,0.0023965501788255164
21,133,0.0010696574738053857
21,141,0.0011576992998341938
21,143,0.11868991899907941
21,151,0.616157969130802
21,155,0.027602347574734492
22,28,0.0012392772020232371
22,41,0.06961781369585725
22,42,0.042568722369735953
22,60,0.001425736484941858
22,63,0.3434432495910485
22,65,0.0011526779497435513
22,69,0.6353508680492475
22,71,0.002515802308836751
22,111,0.004224689493021486
22,113,0.006879357796140264
22,114,0.007608559803581433
22,115,0.005159903549938696
22,116,0.012309299999972979
22,119,0.002991524609789295
22,124,0.0017766795124967633
22,141,0.004382975050864172
23,30,0.2765787749868181
23,31,0.011593200090715966
23,36,0.0019250012428689589
23,37,0.20596844957546323
23,38,0.0011260967080711504
23,39,0.07158975801925836
23,48,0.01844914114869592
23,51,0.018203184420347206
23,53,0.0024946796036256313
23,54,0.014979796944984594
23,58,0.01009916011268491
23,61,0.005586792973612627
23,74,0.41381958716792416
23,85,0.011991780679108648
23,87,0.13755525993247147
23,98,0.004157744128130658
23,110,0.015941050283017063
23,113,0.005146394319118923
23,115,0.0073002082027311364
23,122,0.41381958716792416
23,131,0.009466129554147044
23,132,0.0026415342152815383
23,141,0.002670943673918724
23,143,0.048540040606850195
23,151,0.3134076801191782
23,155,0.011038383267201607
25,26,0.03172904651709858
25,32,0.010095376973457677
25,33,0.02750311633149574
25,34,0.5544574420228031
25,46,0.10140585541148756
25,62,0.03188704764023803
25,65,0.0037289016803206724
25,70,0.00828830001537775
25,73,0.001442603288417838
25,76,0.1136180018682594
25,77,0.008750921993261744
25,78,0.04003817603711449
25,82,0.22487141231846666
25,83,0.012671588569475197
25,101,0.010668974787699946
25,111,0.0010158528829237081
25,112,0.015974346505895836
25,125,0.17458181377547816
25,153,0.003272255671649743
25,154,0.0011545400160299186
26,32,0.0027424393349998835
26,33,0.03731533829156302
26,34,0.018132333159432874
26,45,0.005794039006047544
26,46,0.012130560566364836
26,57,0.007808741653425306
26,62,0.0011288005537321156
26,65,0.001117296338027555
26,73,0.03197104720385214
26,76,0.01778536629534104
26,78,0.006416314947493099
26,82,0.033576947500743484
26,101,0.1875206064361336
26,102,0.0011604906319826022
26,112,0.008536233288022502
26,117,0.0010929755007291837
26,118,0.011218391364717731
26,125,0.011069739006722095
26,142,0.001241351988792861
26,153,0.0015777606292198146
28,31,0.0035803738275672994
28,35,0.502271955918934
28,51,0.0015025143604902552
28,55,0.03990437700615383
28,59,0.08013762254346912
28,61,0.0015157016986098522
28,63,0.002647307680206994
28,69,0.0013262291291714465
28,70,0.00138578540746146
28,71,0.0666321546283006
28,77,0.0013846246916263214
28,80,0.0015010532402657934
28,98,0.021440613806625833
28,110,0.005552190087681643
28,111,0.003396738435687332
28,114,0.084451532013171
28,115,0.0011850291803929117
28,119,0.07550997668697983
28,132,0.019254529419425768
28,133,0.014508857695442015
28,152,0.05209380099447204
28,154,0.0019438868889852963
29,30,0.0017322713818807816
29,36,0.21952133273892158
29,37,0.001458999220806075
29,38,0.004196850023978669
29,40,0.04586230003292546
29,45,0.012202171196069759
29,48,0.02562730471740696
29,50,0.016752994396530815
29,53,0.028459900051084907
29,54,0.0017701029832009475
29,58,0.005629862043741434
29,68,0.015924313241198487
29,85,0.009787364955413078
29,86,0.004925236454454744
29,87,0.0021358745140395126
29,117,0.028303590945060377
29,118,0.0021908808755796714
29,142,0.024813045966438133
29,151,0.001085005443783782
30,31,0.003476758785197592
30,36,0.006957329745328823
30,37,0.28944762078808256
30,38,0.001968440394388172
30,39,0.09662364671673594
30,48,0.06419647238527455
30,50,0.0019200917505454466
30,51,0.005997514656597697
30,53,0.006403990101532616
30,54,0.02668515658285688
30,58,0.018902836811924104
30,61,0.0020962951326398177
30,74,0.2683080310458435
30,85,0.026877445267714677
30,86,0.0017792021219286724
30,87,0.24351325004060295
30,98,0.00115706585212853
30,110,0.00451078238101793
30,113,0.0035187397618750486
30,115,0.0036040542839636484
30,122,0.2683080310458435
30,131,0.0038042294307820087
30,141,0.00309107885781564
30,143,0.04082059271388461
30,151,0.34698966745257676
30,155,0.0117840830325829
31,35,0.0056017573295436395
31,37,0.006041023261471768
31,39,0.001300685136029311
31,51,0.40877586541441135
31,55,0.0011045203346916933
31,58,0.0011000422936834208
31,59,0.044283170105296164
31,61,0.17350663086806736
31,71,0.012312496476323785
31,74,0.011619735019767149
31,80,0.008405948621912698
31,87,0.004269497834009467
31,98,0.0886821779688749
31,110,0.09016467510112267
31,114,0.0033048735700107494
31,115,0.0026266593243666455
31,122,0.011619735019767149
31,131,0.14534870154858412
31,132,0.18258666524985948
31,133,0.08007963348454847
31,143,0.01314933619734205
31,151,0.007543347686912474
31,152,0.006441044035672039
31,154,0.001687694347744962
31,155,0.005033414626844936
32,33,0.06450486191512111
32,34,0.01282757424138884
32,42,0.001603273796868797
32,46,0.09888681405094166
32,57,0.006630757681655226
32,60,0.002471524625311595
32,62,0.0021735681926866595
32,65,0.3635432265093072
32,73,0.001426280631886955
32,76,0.08649670375655301
32,77,0.07680040923689711
32,78,0.2465763967793353
32,82,0.002288103796431049
32,111,0.030013348806718188
32,112,0.2876017771207269
32,116,0.026484897350916175
32,119,0.0016379082046753585
32,125,0.04921423780585027
33,34,0.02333012009878641
33,46,0.09136487046570671
33,57,0.030544538340563882
33,60,0.002781531528865311
33,62,0.0013609440147920098
33,65,0.028850507269581327
33,73,0.016255993863686077
33,76,0.126579342512144
33,77,0.00775776968367108
33,78,0.08925773716549593
33,82,0.008671898102805962
33,101,0.0071009176021882645
33,111,0.0019578749535327294
33,112,0.21892933989782412
33,116,0.0035697478405701945
33,125,0.04704313193300465
34,46,0.12803992054205196
34,55,0.0013558240966568512
34,62,0.04936953072588987
34,65,0.004873194344385856
34,70,0.011469424787381973
34,76,0.1290775154704259
34,77,0.014585286108844384
34,78,0.0519875398511608
34,82,0.15271768105297168
34,83,0.016226041675732
34,101,0.005916953987637268
34,111,0.0016652016256168028
34,112,0.017125490627674548
34,125,0.2539025645675258
34,153,0.0026498137616591554
34,154,0.0014900874318570848
35,51,0.0024132861710491355
35,55,0.056990725270139556
35,59,0.12514906617307545
35,61,0.002724454646820725
35,62,0.0012666940481324096
35,63,0.0013322398891569755
35,70,0.002167011027893639
35,71,0.05478657205305685
35,77,0.0010615311996952875
35,80,0.002979173369474899
35,83,0.001052695743384184
35,98,0.02593811145402199
35,110,0.006344510752450378
35,111,0.0020945132039023287
35,114,0.05182516611047611
35,119,0.0466584906099567
35,131,0.0014704570876448429
35,132,0.03065048084796053
35,133,0.027514276243322783
35,152,0.09864033350034686
35,154,0.0035947501297080788
36,37,0.004870637632727797
36,38,0.0033650941301619154
36,39,0.0043374402219169845
36,40,0.016120531359581802
36,45,0.0027465819424730372
36,48,0.08829231569642718
36,50,0.01103815026255794
36,53,0.028840222061055583
36,54,0.007395869964088636
36,58,0.009044007489699649
36,68,0.007052065080467383
36,74,0.002442484068364607
36,85,0.017594340851478672
36,86,0.0037422184707505924
36,87,0.006823047526540204
36,117,0.007748236077610757
36,122,0.002442484068364607
36,142,0.0067487644587008325
36,143,0.0014699784301415893
36,151,0.003828621149620969
36,155,0.0014623216183667792
37,38,0.005287633119903269
37,39,0.028570468568702136
37,48,0.05477155449609723
37,50,0.004023368805142865
37,51,0.012109261252208311
37,53,0.011701045437808985
37,54,0.0077771870809945475
37,58,0.048695667237118885
37,61,0.0051691528309320625
37,74,0.43658631295814593
37,85,0.0576836123292549
37,86,0.004644501847810382
37,87,0.6516378207677181
37,98,0.0012625443276353145
37,110,0.004276342552466942
37,113,0.0012285247187547033
37,115,0.0015398664810831407
37,122,0.43658631295814593
37,131,0.009829982968257496
37,132,0.001152897437281576
37,143,0.13937914966131867
37,151,0.656759690272712
37,155,0.04002475709913382
38,40,0.04026119569801548
38,47,0.039415364546402216
38,48,0.00802413334699732
38,50,0.23914792244076266
38,53,0.11509138831153645
38,58,0.1040826797265504
38,61,0.0012081149747239666
38,74,0.0026710849959363583
38,85,0.06602618115049108
38,86,0.8015697888929976
38,87,0.007472703349353657
38,102,0.020234195291439532
38,117,0.017796579296770414
38,118,0.005035985869467518
38,122,0.0026710849959363583
38,131,0.0020129257725103634
38,142,0.017157103914682097
38,143,0.015146650731525551
38,151,0.0035225548230265837
38,153,0.0032592318252112886
38,155,0.06102778335919872
39,48,0.01708463721122348
39,51,0.0016315867632838697
39,53,0.0010011668808052755
39,54,0.19997358914542346
39,58,0.002046862440430774
39,74,0.036169953092461606
39,85,0.003261928833317768
39,87,0.02358791567236192
39,98,0.001151404763564265
39,110,0.00471794882169116
39,113,0.028892440134861145
39,115,0.019399803807528725
39,122,0.036169953092461606
39,141,0.03184351024516509
39,143,0.004278099037997489
39,151,0.037645006689462183
39,155,0.0011454763724616803
40,45,0.016591905322477077
40,47,0.0054071938937093385
40,48,0.007102162356918871
40,50,0.14964819647584912
40,53,0.07703207529383807
40,58,0.013307206142817682
40,68,0.0020816863584790716
40,85,0.015057673552492245
40,86,0.04997391452321743
40,87,0.0014042586460936192
40,101,0.0017932299595998398
40,102,0.005966446568962181
40,117,0.322300830454378
40,118,0.026356190227802046
40,142,0.2876098535775254
40,143,0.0011069099420663842
40,155,0.003208527384463427
41,42,0.06890439939981298
41,54,0.002523547528481612
41,60,0.004814287552940006
41,63,0.02479276634816036
41,69,0.05251601641694104
41,113,0.01368946990434591
41,115,0.005149693854376426
41,116,0.004542807231415283
41,124,0.017565809454887806
41,141,0.02755767532045663
42,57,0.002153148733296865
42,60,0.03348772303891006
42,63,0.027194327996716186
42,65,0.004061184198029398
42,69,0.04856723417986118
42,111,0.002581101645212449
42,112,0.0010496044263474627
42,113,0.0010029212167490698
42,116,0.05385739791542659
42,124,0.021772201405515595
42,141,0.002023859650644448
45,50,0.0025052282938209233
45,53,0.0014752194274394307
45,57,0.00356509133876422
45,68,0.027523256024259264
45,73,0.030858215756778752
45,101,0.015367125287002079
45,117,0.04238389039415536
45,118,0.030548193779881144
45,142,0.043825714186576145
46,57,0.0029817247729151826
46,62,0.012682454873770512
46,65,0.03674601860587945
46,70,0.002417985010721351
46,73,0.0016539688079567814
46,76,0.670212149549658
46,77,0.05020482166923895
46,78,0.3945946539680592
46,82,0.022841845041725255
46,83,0.0028503426775689732
46,101,0.002576412967504466
46,111,0.007162104756189375
46,112,0.1214515135172985
46,116,0.0026259399270864006
46,125,0.44866031074363505
47,50,0.01410373915394893
47,53,0.0047698366811926
47,58,0.00533568723458498
47,61,0.0014184349651699412
47,70,0.0013302865455087616
47,80,0.005949558648583264
47,82,0.0013568878744368955
47,83,0.002175561822489
47,85,0.0029384131693066433
47,86,0.03789430711636061
47,101,0.0014252841570612904
47,102,0.3176015578602672
47,117,0.004756403228178576
47,118,0.00905124204942556
47,131,0.0016829875736112329
47,142,0.005057212834346835
47,143,0.002184954635725316
47,153,0.08100321910776632
47,154,0.003335724871241214
47,155,0.00966578484082115
48,50,0.01465013163105281
48,53,0.05361673556603801
48,54,0.012693960844905844
48,58,0.05056696084634264
48,74,0.02655982141008899
48,85,0.10069959233135131
48,86,0.00803667730236592
48,87,0.07725501532196516
48,117,0.0024694927461412905
48,122,0.02655982141008899
48,141,0.0010640164635165443
48,142,0.002161425598405909
48,143,0.014999127494931222
48,151,0.041957201094459017
48,155,0.010600893108668194
50,53,0.2726390865595075
50,58,0.07538921341370926
50,74,0.0018334935879751224
50,85,0.06904893181844689
50,86,0.28822377975716973
50,87,0.006036784848943174
50,102,0.009861694676535008
50,117,0.05564045805698113
50,118,0.008392716084143756
50,122,0.0018334935879751224
50,142,0.05181770459561508
50,143,0.006786877502351112
50,151,0.0026424398640087342
50,153,0.0013580831965385846
50,155,0.021330872046755177
51,58,0.0026643812975505657
51,59,0.01872971355137278
51,61,0.25274762291051994
51,71,0.005193555576611634
51,74,0.021443353716470756
51,80,0.008925743285709635
51,85,0.0018473057600388633
51,87,0.008847830427144416
51,98,0.037815548618127644
51,110,0.049839356343371694
51,114,0.0013845108521031132
51,115,0.0017338597104487128
51,122,0.021443353716470756
51,131,0.28922771709135153
51,132,0.0779461150561935
51,133,0.04764594038984579
51,143,0.03139652124573018
51,151,0.014354765914761567
51,152,0.003507474158478593
51,154,0.0015081614737118068
51,155,0.012287342904487103
53,58,0.1559247905618085
53,74,0.005163939990859184
53,85,0.19530174953283663
53,86,0.12474869538354635
53,87,0.01785678911390509
53,102,0.002904887849433633
53,117,0.024965107422583857
53,118,0.002640738273110714
53,122,0.005163939990859184
53,142,0.022464644424532446
53,143,0.012890465903140408
53,151,0.007741282948197192
53,155,0.027957689142915507
54,74,0.00829250861796475
54,85,0.0015744735854059473
54,87,0.007124802963934891
54,110,0.0011997693873733717
54,113,0.0284782082560745
54,115,0.011488886447083867
54,122,0.00829250861796475
54,124,0.001291293266679232
54,141,0.08341453257169211
54,143,0.0010894959784901106
54,151,0.009443896335865298
55,59,0.01382912227372553
55,61,0.0012564374542044696
55,62,0.02200699970747653
55,70,0.03380588238040081
55,71,0.0031300772979297553
55,77,0.0049821288834719125
55,80,0.008291016539814934
55,83,0.016392321808181537
55,98,0.00213603082575811
55,111,0.0032087871471481568
55,114,0.0033825196530555676
55,119,0.029661848152770308
55,125,0.0013371427374533342
55,132,0.004963110239319183
55,133,0.012364674997610669
55,152,0.16910224642856986
55,154,0.026600736317025454
57,60,0.0481354326375618
57,65,0.005809843835152995
57,68,0.005672902844208939
57,73,0.09114235472992195
57,76,0.003962306080924915
57,78,0.003913258768966747
57,101,0.0027821993792098852
57,112,0.01732563111729405
57,116,0.004066218385195548
57,124,0.00462750086217535
57,125,0.0014568829267417136
58,61,0.002397026529205322
58,74,0.02321213128719566
58,85,0.495013226551616
58,86,0.09358190410593605
58,87,0.07048759752652904
58,102,0.002296820709254859
58,117,0.0044810522424914845
58,122,0.02321213128719566
58,131,0.004572138756612653
58,142,0.0041025244080312015
58,143,0.08186606639067273
58,151,0.03212491474624495
58,155,0.15629363847157027
59,61,0.01723327498231247
59,71,0.08858687470400235
59,80,0.006230238564825918
59,98,0.15247752296509384
59,110,0.03752923325564889
59,114,0.034286445584072615
59,115,0.0022249774776400178
59,119,0.006111657990502823
59,131,0.009920370485769539
59,132,0.24015249186362447
59,133,0.1180112012689927
59,152,0.05901874165406434
59,154,0.0033622054355673292
60,65,0.003981364082394946
60,68,0.005788606485352275
60,69,0.0016552508428662048
60,73,0.00613116670523631
60,112,0.003486612660603232
60,116,0.014931433497728698
60,124,0.06035198962827024
61,71,0.0027251391139140766
61,74,0.0077982108732680445
61,80,0.03440966830432707
61,85,0.0014420933387713326
61,87,0.004097744611615877
61,98,0.01788088257234013
61,110,0.01570132845972768
61,122,0.0077982108732680445
